# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	555617	556246	-			EKX72258.1	hypothetical protein			BEWA_047230	630		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	555617	556246	-	EKX72258.1			hypothetical protein			BEWA_047230	630	209	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	556594	556980	-							BEWA_047240	387		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	556594	556980	-			EKX72259.1	hypothetical protein			BEWA_047240	387		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	556594	556980	-	EKX72259.1			hypothetical protein			BEWA_047240	387	128	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	557463	558316	-							BEWA_047250	854		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	557463	558316	-			EKX72260.1	signal peptide containing protein			BEWA_047250	825		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	557463	558316	-	EKX72260.1			signal peptide containing protein			BEWA_047250	825	274	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	558802	561018	-							BEWA_047260	2217		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	558802	561018	-			EKX72261.1	hypothetical protein			BEWA_047260	2217		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	558802	561018	-	EKX72261.1			hypothetical protein			BEWA_047260	2217	738	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	561703	562058	-							BEWA_047270	356		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	561703	562058	-			EKX72262.1	hypothetical protein			BEWA_047270	225		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	561703	562058	-	EKX72262.1			hypothetical protein			BEWA_047270	225	74	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	563282	565339	-							BEWA_047280	2058		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	563282	565339	-			EKX72263.1	conserved hypothetical protein			BEWA_047280	2058		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	563282	565339	-	EKX72263.1			conserved hypothetical protein			BEWA_047280	2058	685	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	565593	567410	-							BEWA_047290	1818		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	565593	567410	-			EKX72264.1	hypothetical protein			BEWA_047290	1818		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	565593	567410	-	EKX72264.1			hypothetical protein			BEWA_047290	1818	605	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	568286	569101	+							BEWA_047300	816		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	568286	569101	+			EKX72265.1	conserved hypothetical protein			BEWA_047300	783		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	568286	569101	+	EKX72265.1			conserved hypothetical protein			BEWA_047300	783	260	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	569484	570977	+							BEWA_047310	1494		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	569484	570977	+			EKX72266.1	hypothetical protein			BEWA_047310	1494		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	569484	570977	+	EKX72266.1			hypothetical protein			BEWA_047310	1494	497	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	571011	574419	+							BEWA_047320	3409		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	571011	574419	+			EKX72267.1	hypothetical protein			BEWA_047320	3227		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	571011	574405	+	EKX72267.1			hypothetical protein			BEWA_047320	3213	1070	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	574716	575057	-							BEWA_047330	342		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	574716	575057	-			EKX72268.1	hypothetical protein			BEWA_047330	342		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	574716	575057	-	EKX72268.1			hypothetical protein			BEWA_047330	342	113	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	576055	576864	-							BEWA_047340	810		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	576055	576864	-			EKX72269.1	signal peptide containing protein			BEWA_047340	810		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	576055	576864	-	EKX72269.1			signal peptide containing protein			BEWA_047340	810	269	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	577628	579136	+							BEWA_047350	1509		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	577628	579136	+			EKX72270.1	conserved hypothetical protein			BEWA_047350	1509		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	577628	579136	+	EKX72270.1			conserved hypothetical protein			BEWA_047350	1509	502	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	579749	581758	+							BEWA_047360	2010		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	579749	581758	+			EKX72271.1	hypothetical protein			BEWA_047360	2010		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	579749	581758	+	EKX72271.1			hypothetical protein			BEWA_047360	2010	669	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	582209	582769	-							BEWA_047370	561		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	582209	582769	-			EKX72272.1	hypothetical protein			BEWA_047370	561		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	582209	582769	-	EKX72272.1			hypothetical protein			BEWA_047370	561	186	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	582801	583802	-							BEWA_047380	1002		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	582801	583802	-			EKX72273.1	hypothetical protein			BEWA_047380	1002		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	582801	583802	-	EKX72273.1			hypothetical protein			BEWA_047380	1002	333	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	584830	585744	-							BEWA_047390	915		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	584830	585744	-			EKX72274.1	signal peptide containing protein			BEWA_047390	915		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	584830	585744	-	EKX72274.1			signal peptide containing protein			BEWA_047390	915	304	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	586981	587778	-							BEWA_047400	798		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	586981	587778	-			EKX72275.1	signal peptide containing protein			BEWA_047400	798		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	586981	587778	-	EKX72275.1			signal peptide containing protein			BEWA_047400	798	265	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	589341	590777	-							BEWA_047410	1437		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	589341	590777	-			EKX72276.1	conserved hypothetical protein			BEWA_047410	1437		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	589341	590777	-	EKX72276.1			conserved hypothetical protein			BEWA_047410	1437	478	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	592490	593247	-							BEWA_047420	758		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	592490	593247	-			EKX72277.1	hypothetical protein			BEWA_047420	672		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	592490	593247	-	EKX72277.1			hypothetical protein			BEWA_047420	672	223	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	593362	594484	-							BEWA_047430	1123		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	593362	594484	-			EKX72278.1	hypothetical protein			BEWA_047430	1026		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	593362	594484	-	EKX72278.1			hypothetical protein			BEWA_047430	1026	341	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	595805	596593	+							BEWA_047440	789		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	595805	596593	+			EKX72279.1	hypothetical protein			BEWA_047440	789		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	595805	596593	+	EKX72279.1			hypothetical protein			BEWA_047440	789	262	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	597534	598727	+							BEWA_047450	1194		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	597534	598727	+			EKX72280.1	hypothetical protein			BEWA_047450	1194		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	597534	598727	+	EKX72280.1			hypothetical protein			BEWA_047450	1194	397	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	599712	600209	+							BEWA_047460	498		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	599712	600209	+			EKX72281.1	signal peptide containing protein			BEWA_047460	498		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	599712	600209	+	EKX72281.1			signal peptide containing protein			BEWA_047460	498	165	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	600504	602072	-							BEWA_047470	1569		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	600504	602072	-			EKX72282.1	conserved hypothetical protein			BEWA_047470	1569		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	600504	602072	-	EKX72282.1			conserved hypothetical protein			BEWA_047470	1569	522	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	602988	604475	-							BEWA_047480	1488		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	602988	604475	-			EKX72283.1	conserved hypothetical protein			BEWA_047480	1488		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	602988	604475	-	EKX72283.1			conserved hypothetical protein			BEWA_047480	1488	495	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	606243	606805	-							BEWA_047490	563		
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	606243	606805	-			EKX72284.1	signal peptide containing protein			BEWA_047490	563		
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	606315	606788	-	EKX72284.1			signal peptide containing protein			BEWA_047490	474	157	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	609416	612544	+							BEWA_047500	3129		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	609416	612544	+			EKX72285.1	hypothetical protein			BEWA_047500	2988		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	609416	612544	+	EKX72285.1			hypothetical protein			BEWA_047500	2988	995	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	613235	613975	+							BEWA_047510	741		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	613235	613975	+			EKX72286.1	signal peptide containing protein			BEWA_047510	741		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	613235	613975	+	EKX72286.1			signal peptide containing protein			BEWA_047510	741	246	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	615126	615536	-							BEWA_047520	411		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	615126	615536	-			EKX72287.1	conserved hypothetical protein			BEWA_047520	411		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	615126	615536	-	EKX72287.1			conserved hypothetical protein			BEWA_047520	411	136	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	616727	617557	-							BEWA_047530	831		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	616727	617557	-			EKX72288.1	signal peptide containing protein			BEWA_047530	831		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	616727	617557	-	EKX72288.1			signal peptide containing protein			BEWA_047530	831	276	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	617894	618202	+							BEWA_047540	309		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	617894	618202	+			EKX72289.1	signal peptide containing protein			BEWA_047540	309		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	617894	618202	+	EKX72289.1			signal peptide containing protein			BEWA_047540	309	102	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	618624	620523	-							BEWA_047550	1900		
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	618624	620523	-			EKX72290.1	hypothetical protein			BEWA_047550	1900		
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	618681	619508	-	EKX72290.1			hypothetical protein			BEWA_047550	828	275	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	621766	623349	+							BEWA_047560	1584		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	621766	623349	+			EKX72291.1	hexose transporter, putative			BEWA_047560	1584		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	621937	623349	+	EKX72291.1			hexose transporter, putative			BEWA_047560	1413	470	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	623844	625171	+							BEWA_047570	1328		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	623844	625171	+			EKX72292.1	hypothetical protein			BEWA_047570	1221		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	623844	625171	+	EKX72292.1			hypothetical protein			BEWA_047570	1221	406	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	625772	626764	-							BEWA_047580	993		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	625772	626764	-			EKX72293.1	hypothetical protein			BEWA_047580	993		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	625772	626764	-	EKX72293.1			hypothetical protein			BEWA_047580	993	330	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	627269	628426	+							BEWA_047590	1158		
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	627269	628426	+			EKX72294.1	hypothetical protein			BEWA_047590	1158		
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	627575	628405	+	EKX72294.1			hypothetical protein			BEWA_047590	831	276	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	629172	630716	+							BEWA_047600	1545		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	629172	630716	+			EKX72295.1	hypothetical protein			BEWA_047600	1545		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	629172	630716	+	EKX72295.1			hypothetical protein			BEWA_047600	1545	514	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	631068	632906	-							BEWA_047610	1839		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	631068	632906	-			EKX72296.1	hypothetical protein			BEWA_047610	1839		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	631068	632906	-	EKX72296.1			hypothetical protein			BEWA_047610	1839	612	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	633003	634902	+							BEWA_047620	1900		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	633003	634902	+			EKX72297.1	membrane protein, hypothetical			BEWA_047620	1762		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	633049	634902	+	EKX72297.1			membrane protein, hypothetical			BEWA_047620	1716	571	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	635283	641015	+							BEWA_047630	5733		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	635283	641015	+			EKX72298.1	hypothetical protein			BEWA_047630	5733		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	635283	641015	+	EKX72298.1			hypothetical protein			BEWA_047630	5733	1910	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	641051	642454	-							BEWA_047640	1404		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	641051	642454	-			EKX72299.1	hypothetical protein			BEWA_047640	1404		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	641051	642454	-	EKX72299.1			hypothetical protein			BEWA_047640	1404	467	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	642849	643787	+							BEWA_047650	939		
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	642849	643787	+			EKX72300.1	hypothetical protein			BEWA_047650	939		
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	642936	643763	+	EKX72300.1			hypothetical protein			BEWA_047650	828	275	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	644709	646079	+							BEWA_047660	1371		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	644709	646079	+			EKX72301.1	hypothetical protein			BEWA_047660	1371		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	644709	646079	+	EKX72301.1			hypothetical protein			BEWA_047660	1371	456	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	646513	647751	-							BEWA_047670	1239		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	646513	647751	-			EKX72302.1	hypothetical protein			BEWA_047670	1239		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	646513	647751	-	EKX72302.1			hypothetical protein			BEWA_047670	1239	412	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	649196	650341	+							BEWA_047680	1146		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	649196	650341	+			EKX72303.1	signal peptide containing protein			BEWA_047680	1146		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	649196	650341	+	EKX72303.1			signal peptide containing protein			BEWA_047680	1146	381	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	650431	651666	-							BEWA_047690	1236		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	650431	651666	-			EKX72304.1	hypothetical protein			BEWA_047690	1236		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	650431	651666	-	EKX72304.1			hypothetical protein			BEWA_047690	1236	411	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	652179	655352	-							BEWA_047700	3174		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	652179	655352	-			EKX72305.1	2-oxoglutarate dehydrogenase E1 component, putative			BEWA_047700	2961		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	652179	655352	-	EKX72305.1			2-oxoglutarate dehydrogenase E1 component, putative			BEWA_047700	2961	986	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	659311	660396	+							BEWA_047710	1086		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	659311	660396	+			EKX72306.1	hypothetical protein			BEWA_047710	1029		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	659311	660396	+	EKX72306.1			hypothetical protein			BEWA_047710	1029	342	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	660675	661547	+							BEWA_047720	873		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	660675	661547	+			EKX72307.1	hypothetical protein			BEWA_047720	873		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	660675	661547	+	EKX72307.1			hypothetical protein			BEWA_047720	873	290	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	661893	662960	-							BEWA_047730	1068		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	661893	662960	-			EKX72308.1	hypothetical protein			BEWA_047730	1068		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	661893	662960	-	EKX72308.1			hypothetical protein			BEWA_047730	1068	355	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	664013	666856	-							BEWA_047740	2844		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	664013	666856	-			EKX72309.1	hypothetical protein			BEWA_047740	2844		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	664013	666856	-	EKX72309.1			hypothetical protein			BEWA_047740	2844	947	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	667491	668936	-							BEWA_047750	1446		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	667491	668936	-			EKX72310.1	hypothetical protein			BEWA_047750	1446		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	667491	668936	-	EKX72310.1			hypothetical protein			BEWA_047750	1446	481	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	670456	672519	-							BEWA_047760	2064		partial
mRNA		GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	670456	672519	-			EKX72311.1	hypothetical protein			BEWA_047760	2064		partial
CDS	with_protein	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	670456	672519	-	EKX72311.1			hypothetical protein			BEWA_047760	2064	687	
gene	protein_coding	GCA_000342415.1	Primary Assembly	unlocalized scaffold on chromosome	4	ACOU01000007.1	673375	675537	-							BEWA_047770	2163		partial
