# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1064456	1065726	+							TA08880	1238		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1064456	1065726	+	CAI76556.1			hypothetical protein			TA08880	1134	377	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1065979	1068498	+							TA08890	2520		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1065979	1068498	+	CAI76557.1			hypothetical protein, conserved			TA08890	2253	750	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1068685	1069041	-							TA08895	357		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1068685	1069041	-	CAI76558.1			RNA polymerase small subunit, putative			TA08895	327	108	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1069110	1071970	-							TA08900	2861		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1069110	1071970	-	CAI76559.1			endonuclease (xp-g/RAD2 homologue), putative			TA08900	2700	899	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1072350	1072970	+							TA08905	621		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1072350	1072970	+	CAI76560.1			hypothetical protein			TA08905	621	206	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1073001	1073399	+							TA08910	399		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1073001	1073399	+	CAI76561.1			hypothetical protein			TA08910	348	115	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1075205	1076347	+							TA08915	1143		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1075205	1076347	+	CAI76562.1			hypothetical protein			TA08915	1083	360	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1076563	1079565	+							TA08920	3003		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1076563	1079565	+	CAI76563.1			hypothetical protein			TA08920	3003	1000	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1079732	1081138	-							TA08925	1407		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1079732	1081138	-	CAI76564.1			hypothetical protein, conserved			TA08925	1407	468	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1081677	1082847	+							TA08930	1171		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1081677	1082847	+	CAI76565.1			hypothetical protein, conserved			TA08930	1047	348	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1082960	1083354	-							TA08935	321		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1082960	1083354	-	CAI76566.1			hypothetical protein			TA08935	321	106	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1083421	1085071	-							TA08945	1651		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1083421	1085071	-	CAI76567.1			RNA binding protein, putative			TA08945	1440	479	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1085865	1089822	+							TA08950	3958		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1085865	1089822	+	CAI76568.1			importin-alpha, putative			TA08950	3636	1211	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1090292	1090945	+							TA08955	654		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1090292	1090945	+	CAI76569.1			small GTPase, putative			TA08955	588	195	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1091082	1091794	+							TA08960	713		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1091082	1091794	+	CAI76570.1			hypothetical protein			TA08960	570	189	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1091824	1095115	-							TA08965	3292		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1091824	1095115	-	CAI76571.1			hypothetical protein, conserved			TA08965	3117	1038	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1095206	1095976	-							TA08970	771		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1095206	1095976	-	CAI76572.1			hypothetical protein, conserved			TA08970	654	217	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1096407	1097248	+							TA08975	813		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1096407	1097248	+	CAI76573.1			prohibitin-like protein, putative			TA08975	813	270	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1098273	1099672	+							TA08980	1400		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1098273	1099672	+	CAI76574.1			hypothetical protein, conserved			TA08980	1206	401	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1099778	1102088	+							TA08985	2281		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1099778	1102088	+	CAI76575.1			hypothetical protein, conserved			TA08985	2079	692	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1102185	1103624	-							TA08990	1243		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1102185	1103624	-	CAI76576.1			hypothetical protein, conserved			TA08990	894	297	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1103687	1105270	-							TA09000	1584		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1103687	1105270	-	CAI76577.1			serine/threonine protein kinase, putative			TA09000	1368	455	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1105643	1106694	+							TA09005	867		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1105643	1106694	+	CAI76578.1			mitochondrial carrier protein, putative			TA09005	867	288	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1107007	1107865	+							TA09010	859		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1107007	1107865	+	CAI76579.1			hypothetical protein, conserved			TA09010	792	263	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1107881	1109577	-							TA09015	1697		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1107881	1109577	-	CAI76580.1			hypothetical protein, conserved			TA09015	1287	428	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1109813	1110272	+							TA09020	429		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1109813	1110272	+	CAI76581.1			hypothetical protein			TA09020	429	142	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1110299	1113172	+							TA09025	2874		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1110299	1113172	+	CAI76582.1			hypothetical protein, conserved			TA09025	2400	799	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1113561	1118534	+							TA09030	4974		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1113561	1118534	+	CAI76583.1			hypothetical protein, conserved			TA09030	4809	1602	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1119228	1120022	-							TA09035	795		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1119228	1120022	-	CAI76584.1			hypothetical protein			TA09035	408	135	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1120814	1122001	+							TA09040	1188		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1120814	1122001	+	CAI76585.1			hypothetical protein			TA09040	993	330	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1122190	1124147	+							TA09045	1958		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1122190	1124147	+	CAI76586.1			cytosol aminopeptidase, putative			TA09045	1581	526	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1124468	1125187	+							TA09055	720		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1124468	1125187	+	CAI76587.1			hypothetical protein			TA09055	720	239	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1125256	1127218	-							TA09060	1963		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1125256	1127218	-	CAI76588.1			DEAD-box family RNA-dependent helicase, putative			TA09060	1851	616	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1128315	1129481	+							TA09065	1167		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1128315	1129481	+	CAI76589.1			hypothetical protein, conserved			TA09065	930	309	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1129520	1130484	-							TA09070	965		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1129520	1130484	-	CAI76590.1			hypothetical protein			TA09070	801	266	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1130600	1131905	-							TA09075	1306		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1130600	1131905	-	CAI76591.1			methylase-like protein, putative			TA09075	849	282	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1131998	1132576	-							TA09080	579		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1131998	1132576	-	CAI76592.1			hypothetical protein			TA09080	579	192	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1132842	1133383	-							TA09085	542		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1132842	1133383	-	CAI76593.1			sybindin, putative			TA09085	456	151	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1134161	1135525	+							TA09090	1365		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1134161	1135525	+	CAI76594.1			hypothetical protein, conserved			TA09090	1365	454	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1135879	1136181	+							TA09095	303		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1135879	1136181	+	CAI76595.1			hypothetical protein, conserved			TA09095	303	100	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1136685	1139008	+							TA09100	2324		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1136685	1139008	+	CAI76596.1			hypothetical protein, conserved			TA09100	2001	666	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1139079	1141435	-							TA09105	2357		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1139079	1141435	-	CAI76597.1			valyl-tRNA synthetase, putative			TA09105	2325	774	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1141475	1145764	-							TA09110	4290		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1141475	1145764	-	CAI76598.1			hypothetical protein, conserved			TA09110	4290	1429	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1146378	1147825	+							TA09115	1374		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1146378	1147825	+	CAI76599.1			hypothetical protein			TA09115	1200	399	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1147938	1149549	+							TA09120	1521		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1147938	1149549	+	CAI76600.1			hypothetical protein, conserved			TA09120	1161	386	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1149678	1150421	-							TA09125	744		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1149678	1150421	-	CAI76601.1			small GTPase (Rab family member), putative			TA09125	744	247	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1150985	1152548	+							TA09130	1564		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1150985	1152548	+	CAI76602.1			hypothetical protein			TA09130	1518	505	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1152586	1154513	-							TA11045	1928		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1152586	1154513	-	CAI76603.1			cyclin, putative			TA11045	960	319	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1154724	1156768	+							TA11040	2045		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1154724	1156768	+	CAI76604.1			hypothetical protein, conserved			TA11040	1743	580	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1156787	1157159	-							TA11035	373		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1156787	1157159	-	CAI76605.1			hypothetical protein			TA11035	318	105	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1158109	1159743	+							TA11030	1635		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1158109	1159743	+	CAI76606.1			mRNA turnover/deadenylation component (POP2 homologue), putative			TA11030	1635	544	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1161926	1162219	+							TA11020	264		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1161926	1162219	+	CAI76607.1			hypothetical protein			TA11020	264	87	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1162530	1165873	+							TA11015	3181		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1162530	1165873	+	CAI76608.1			hypothetical protein, conserved			TA11015	2862	953	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1166012	1168561	-							TA11010	2478		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1166012	1168561	-	CAI76609.1			hypothetical protein, conserved			TA11010	2253	750	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1168895	1169893	+							TA11005	999		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1168895	1169893	+	CAI76610.1			hypothetical protein			TA11005	999	332	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1169895	1172831	-							TA11000	2937		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1169895	1172831	-	CAI76611.1			Tpr-related protein family member, putative			TA11000	2937	978	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1172992	1176898	-							TA10995	3907		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1172992	1176898	-	CAI76612.1			leucyl-tRNA synthetase, putative			TA10995	3531	1176	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1177089	1178033	+							TA10990	945		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1177089	1178033	+	CAI76613.1			mitochondrial carrier protein, putative			TA10990	945	314	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1178116	1180258	-							TA10985	2143		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1178116	1180258	-	CAI76614.1			cullin, putative			TA10985	2031	676	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1180798	1181886	-							TA10980	1089		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1180798	1181886	-	CAI76615.1			hypothetical protein			TA10980	1089	362	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1181900	1186336	-							TA10975	4437		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1181900	1186336	-	CAI76616.1			hypothetical protein			TA10975	4437	1478	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1186776	1188018	+							TA10960	1101		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1186776	1188018	+	CAI76617.1			HesB-family member protein, putative			TA10960	1008	335	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1188020	1190106	-							TA10955	2053		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1188020	1190106	-	CAI76618.1			papain-family cysteine protease, putative			TA10955	1788	595	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1190211	1192403	-							TA10950	2193		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1190211	1192403	-	CAI76619.1			hypothetical protein			TA10950	2193	730	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1193208	1193568	+							TA10945	297		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1193208	1193568	+	CAI76620.1			hypothetical protein			TA10945	297	98	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1193613	1194803	-							TA10940	1191		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1193613	1194803	-	CAI76621.1			hypothetical protein			TA10940	1191	396	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1195725	1196914	+							TA10935	1190		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1195725	1196914	+	CAI76622.1			hypothetical protein			TA10935	1137	378	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1196969	1197972	-							TA10930	1004		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1196969	1197972	-	CAI76623.1			hypothetical protein, conserved			TA10930	897	298	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1198075	1199409	-							TA10925	1305		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1198075	1199409	-	CAI76624.1			short-chain dehydrogenase/reductase (SDR family member), putative			TA10925	1215	404	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1199641	1201035	-							TA10920	1365		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1199641	1201035	-	CAI76625.1			short-chain dehydrogenase/reductase (SDR family member), putative			TA10920	1275	424	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1201314	1202953	-							TA10915	1640		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1201314	1202953	-	CAI76626.1			pyruvate kinase, putative			TA10915	1542	513	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1203388	1205097	-							TA10910	1710		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1203388	1205097	-	CAI76627.1			hypothetical protein, conserved			TA10910	1404	467	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1205201	1207963	-							TA10905	2763		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1205201	1207963	-	CAI76628.1			hypothetical protein, conserved			TA10905	2763	920	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1208479	1209073	+							TA10900	595		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1208479	1209073	+	CAI76629.1			hypothetical protein, conserved			TA10900	540	179	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1209112	1210841	-							TA10895	1730		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1209112	1210841	-	CAI76630.1			hypothetical protein, conserved			TA10895	1698	565	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1211408	1213227	+							TA10890	1820		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1211408	1213227	+	CAI76631.1			translation elongation factor 1-alpha, putative			TA10890	1734	577	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1214229	1220468	+							TA10885	6240		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1214229	1220468	+	CAI76632.1			SWI/SNF-related chromatin remodelling factor (ISWI homologue), putative			TA10885	5919	1972	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1220754	1221549	-							TA10880	624		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1220754	1221549	-	CAI76633.1			N-acetylglucosaminyl-phosphatidylinositolde-N-acetylase			TA10880	624	207	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1224035	1224831	+							TA10875	797		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1224035	1224831	+	CAI76634.1			proteasome beta 3 subunit, putative			TA10875	663	220	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1225193	1226932	+							TA10870	1740		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1225193	1226932	+	CAI76635.1			hypothetical protein, conserved			TA10870	1740	579	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1227087	1228826	-							TA10865	1740		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1227087	1228826	-	CAI76636.1			Tpr-related protein family member, putative			TA10865	1740	579	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1229011	1230629	-							TA10850	1619		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1229011	1230629	-	CAI76637.1			isocitrate dehydrogenase, putative			TA10850	1380	459	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1231183	1234135	+							TA10845	2953		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1231183	1234135	+	CAI76638.1			double-strand break repair protein, putative			TA10845	2613	870	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1234290	1236062	+							TA10840	1773		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1234290	1236062	+	CAI76639.1			phenylalanine-tRNA synthetase, putative			TA10840	1536	511	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1236851	1237268	-							TA10835	418		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1236851	1237268	-	CAI76640.1			tubulin binding cofactor, putative			TA10835	366	121	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1237446	1238016	-							TA10830	571		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1237446	1238016	-	CAI76641.1			acetyltransferase, putative			TA10830	474	157	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1238152	1238618	-							TA10825	366		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1238152	1238618	-	CAI76642.1			hypothetical protein			TA10825	366	121	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1239880	1240660	-							TA10820	781		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1239880	1240660	-	CAI76643.1			mRNA cleavage factor subunit, putative			TA10820	681	226	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1240779	1244486	-							TA10815	3669		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1240779	1244486	-	CAI76644.1			hypothetical protein, conserved			TA10815	3213	1070	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1244634	1245328	-							TA10810	695		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1244634	1245328	-	CAI76645.1			hypothetical protein, conserved			TA10810	648	215	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1245694	1246722	-							TA10805	1029		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1245694	1246722	-	CAI76646.1			hypothetical protein			TA10805	1029	342	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1247375	1248559	+							TA10800	1185		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1247375	1248559	+	CAI76647.1			hypothetical protein, conserved			TA10800	1185	394	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1249084	1250244	+							TA10795	1161		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1249084	1250244	+	CAI76648.1			hypothetical protein, conserved			TA10795	1161	386	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1250393	1253319	+							TA10790	2927		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1250393	1253319	+	CAI76649.1			replication factor C, putative			TA10790	2523	840	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1253419	1254210	-							TA10785	729		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1253419	1254210	-	CAI76650.1			hypothetical protein			TA10785	729	242	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1254657	1255220	+							TA10780	564		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1254657	1255220	+	CAI76651.1			hypothetical protein, conserved			TA10780	564	187	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1255333	1255882	+							TA10775	550		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1255333	1255882	+	CAI76652.1			HesB family member, putative			TA10775	483	160	
gene	protein_coding	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1255944	1257546	-							TA10770	1603		
CDS	with_protein	GCA_000003225.1	Primary Assembly	chromosome	4	CR940353.1	1255944	1257546	-	CAI76653.1			hypothetical protein, conserved			TA10770	1509	502	
