# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	1750644	1751470	-							BMR1_03g04840	827		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	1750644	1751470	-			CTQ41564.1				BMR1_03g04840	827		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	1750644	1751330	-	CTQ41564.1			BMN2 family			BMR1_03g04840	687	228	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	1752893	1754209	+							BMR1_03g04845	1317		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	1752893	1754209	+			CTQ41565.1				BMR1_03g04845	1317		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	1752893	1754209	+	CTQ41565.1			Tpr related protein, putative			BMR1_03g04845	1317	438	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	1754437	1754929	+							BMR1_03g04850	493		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	1754437	1754929	+							BMR1_03g04850	493		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	1754437	1754929	+	CTQ41566.1			BMN1 family protein, truncated			BMR1_03g04850	366	121	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	1756698	1757659	-							BMR1_03g04855	962		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	1756698	1757659	-			CTQ41567.1				BMR1_03g04855	962		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	1756698	1757513	-	CTQ41567.1			BMN2 family protein			BMR1_03g04855	816	271	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	1757782	1760161	+							BMR1_03g04860	2380		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	1757782	1760161	+			CTQ41568.1				BMR1_03g04860	2380		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	1758023	1759699	+	CTQ41568.1			asparagine synthase (glutamine-hydrolysing)			BMR1_03g04860	1677	558	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	1760422	1761742	-							BMR1_03g04865	1321		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	1760422	1761742	-			CTQ41569.1				BMR1_03g04865	1321		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	1760498	1761742	-	CTQ41569.1			hypothetical protein			BMR1_03g04865	1245	414	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	1762860	1765919	+							BMR1_03g04870	3060		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	1762860	1765919	+							BMR1_03g04870	3060		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	III	LN871598.1	1762881	1765919	+	SJK86723.1			aconitate hydratase 1			BMR1_03g04870	2757	918	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	476	1792	+							BmR1_04g09985	1317		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	476	1792	+			CTQ40595.1				BmR1_04g09985	1317		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	476	1792	+	CTQ40595.1			Tpr related protein, putative			BmR1_04g09985	1317	438	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	2020	2512	+							BmR1_04g09990	493		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	2020	2512	+							BmR1_04g09990	493		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	2020	2512	+	CTQ40596.1			BMN1 family protein			BmR1_04g09990	366	121	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	4281	5096	-							BmR1_04g09995	816		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	4281	5096	-			CTQ40597.1				BmR1_04g09995	816		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	4281	5096	-	CTQ40597.1			BMN2 family protein			BmR1_04g09995	816	271	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	5606	7282	+							BmR1_04g10000	1677		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	5606	7282	+			CTQ40598.1				BmR1_04g10000	1677		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	5606	7282	+	CTQ40598.1			asparagine synthase (glutamine-hydrolysing)			BmR1_04g10000	1677	558	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	8081	9325	-							BmR1_04g10005	1245		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	8081	9325	-			CTQ40599.1				BmR1_04g10005	1245		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	8081	9325	-	CTQ40599.1			hypothetical protein			BmR1_04g10005	1245	414	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	10464	13502	+							BmR1_04g10010	3039		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	10464	13502	+							BmR1_04g10010	3039		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	10464	13502	+	SIO73490.1			aconitate hydratase 1			BmR1_04g10010	2757	918	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	13601	14364	-							BmR1_04g04875	764		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	13601	14364	-							BmR1_04g04875	764		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	13626	14364	-	SIO73491.1			hypothetical protein			BmR1_04g04875	600	199	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	15042	15851	-							BmR1_04g04880	810		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	15042	15851	-							BmR1_04g04880	810		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	15042	15788	-	CCF75175.2			large subunit ribosomal protein L18e			BmR1_04g04880	564	187	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	16058	17019	-							BmR1_04g04885	962		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	16058	17019	-							BmR1_04g04885	962		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	16097	16908	-	SIO73492.1			V-type H+-transporting ATPase subunit D			BmR1_04g04885	726	241	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	17718	18410	-							BmR1_04g04886	693		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	17718	18410	-			CCF75177.2				BmR1_04g04886	693		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	17718	18410	-	CCF75177.2			small subunit ribosomal protein S6e			BmR1_04g04886	693	230	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	18502	19183	-							BmR1_04g04887	682		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	18502	19183	-							BmR1_04g04887	682		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	18502	19139	-	SIO73493.1			co-chaperone p23 (P23)			BmR1_04g04887	534	177	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	19229	20894	+							BmR1_04g04895	1666		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	19229	20894	+							BmR1_04g04895	1666		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	19323	20866	+	CCF75178.1			RAP protein, putative			BmR1_04g04895	1524	507	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	21084	21314	-							BmR1_04g04900	231		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	21084	21314	-			CCF75179.1				BmR1_04g04900	231		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	21084	21314	-	CCF75179.1			hypothetical protein			BmR1_04g04900	231	76	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	21432	25724	-							BmR1_04g04901	4293		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	21432	25724	-							BmR1_04g04901	4293		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	21450	25704	-	SIO73494.1			hypothetical protein			BmR1_04g04901	3843	1280	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	25736	27142	+							BmR1_04g04915	1407		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	25736	27142	+							BmR1_04g04915	1407		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	25907	27142	+	SIO73495.1			hypothetical protein			BmR1_04g04915	1170	389	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	27662	28316	-							BmR1_04g04920	655		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	27662	28316	-							BmR1_04g04920	655		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	27662	28255	-	CCF75183.1			large subunit ribosomal protein L18Ae			BmR1_04g04920	552	183	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	28314	29063	+							BmR1_04g04925	750		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	28314	29063	+			CCF75184.1				BmR1_04g04925	750		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	28314	29063	+	CCF75184.1			hypothetical protein			BmR1_04g04925	750	249	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	29310	30113	+							BmR1_04g04930	804		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	29310	30113	+							BmR1_04g04930	804		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	29369	30113	+	CCF75185.1			hypothetical protein			BmR1_04g04930	684	227	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	30158	30710	-							BmR1_04g04935	553		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	30158	30710	-							BmR1_04g04935	553		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	30273	30622	-	SIO73496.1			hypothetical protein			BmR1_04g04935	330	109	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	30851	31846	+							BmR1_04g04940	996		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	30851	31846	+			CCF75187.1				BmR1_04g04940	996		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	30851	31846	+	CCF75187.1			hypothetical protein			BmR1_04g04940	996	331	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	31864	32255	-							BmR1_04g04945	392		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	31864	32255	-							BmR1_04g04945	392		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	31864	32255	-	SIO73497.1			conserved Plasmodium protein, unknown function			BmR1_04g04945	372	123	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	32294	32688	+							BmR1_04g04950	395		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	32294	32688	+							BmR1_04g04950	395		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	32343	32688	+	CCF75189.1			hypothetical protein			BmR1_04g04950	324	107	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	32699	34117	-							BmR1_04g04955	1419		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	32699	34117	-			CCF75190.1				BmR1_04g04955	1419		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	32699	34117	-	CCF75190.1			hypothetical protein			BmR1_04g04955	1419	472	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	34170	36485	-							BmR1_04g04960	2316		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	34170	36485	-							BmR1_04g04960	2316		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	34244	36453	-	SIO73498.1			glutamyl-tRNA synthetase			BmR1_04g04960	2076	691	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	36542	36945	+							BmR1_04g04965	404		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	36542	36945	+							BmR1_04g04965	404		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	36542	36945	+	SIO73499.1			50S ribosomal protein L33, putative			BmR1_04g04965	384	127	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	37062	38299	-							BmR1_04g04970	1238		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	37062	38299	-							BmR1_04g04970	1238		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	37062	38299	-	SIO73500.1			hypothetical protein			BmR1_04g04970	1218	405	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	38423	41383	+							BmR1_04g04975	2961		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	38423	41383	+							BmR1_04g04975	2961		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	38835	41383	+	SIO73501.1			hypothetical protein			BmR1_04g04975	2445	814	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	41373	43313	-							BmR1_04g04980	1941		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	41373	43313	-							BmR1_04g04980	1941		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	41373	43313	-	SIO73502.1			conserved Plasmodium protein, unknown function			BmR1_04g04980	1764	587	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	43739	44729	-							BmR1_04g04985	991		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	43739	44729	-							BmR1_04g04985	991		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	43739	44688	-	CCF75196.1			20S proteasome subunit alpha 5			BmR1_04g04985	774	257	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	44735	46733	+							BmR1_04g04990	1999		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	44735	46733	+							BmR1_04g04990	1999		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	44779	45879	+	SIO73503.1			conserved Plasmodium protein, unknown function			BmR1_04g04990	879	292	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	46949	47603	-							BmR1_04g04995	655		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	46949	47603	-							BmR1_04g04995	655		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	46949	47603	-	CCF75198.1			conserved Plasmodium protein, unknown function			BmR1_04g04995	441	146	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	47591	48253	+							BmR1_04g05000	663		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	47591	48253	+			CCF75199.1				BmR1_04g05000	663		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	47591	48253	+	CCF75199.1			2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase			BmR1_04g05000	663	220	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	48384	52431	+							BmR1_04g05001	4048		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	48384	52431	+							BmR1_04g05001	4048		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	48384	52431	+	SIO73504.1			hypothetical protein			BmR1_04g05001	3984	1327	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	52394	53088	-							BmR1_04g05015	695		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	52394	53088	-							BmR1_04g05015	695		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	52394	53088	-	SIO73505.1			conserved Plasmodium protein, unknown function			BmR1_04g05015	675	224	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	53184	57257	+							BmR1_04g05020	4074		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	53184	57257	+							BmR1_04g05020	4074		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	53327	57213	+	SIO73506.1			hypothetical protein			BmR1_04g05020	3777	1258	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	57650	61020	-							BmR1_04g05025	3371		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	57650	61020	-			CCF75204.1				BmR1_04g05025	3371		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	57910	60780	-	CCF75204.1			Squamous cell carcinoma antigen recognized by T-cells 3			BmR1_04g05025	2871	956	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	60882	62107	+							BmR1_04g05030	1226		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	60882	62107	+			CCF75205.1				BmR1_04g05030	1226		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	61154	62107	+	CCF75205.1			hypothetical protein			BmR1_04g05030	954	317	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	62178	62953	-							BmR1_04g05035	776		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	62178	62953	-							BmR1_04g05035	776		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	62178	62953	-	CCF75206.2			DNA-directed RNA polymerase II subunit E			BmR1_04g05035	618	205	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	64957	65856	-							BmR1_04g05040	900		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	64957	65856	-			CCF75207.1				BmR1_04g05040	900		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	64957	65856	-	CCF75207.1			cleavage and polyadenylation specificity factor subunit 4			BmR1_04g05040	900	299	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	66886	68136	-							BmR1_04g05045	1251		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	66886	68136	-							BmR1_04g05045	1251		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	66886	68136	-	CCF75208.2			nucleophosmin 1			BmR1_04g05045	642	213	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	68458	68918	+							BmR1_04g05050	461		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	68458	68918	+							BmR1_04g05050	461		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	68458	68918	+	CCF75209.1			mitochondrial ribosomal protein S17 precursor, putative			BmR1_04g05050	417	138	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	69090	69786	-							BmR1_04g05055	697		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	69090	69786	-			CCF75210.1				BmR1_04g05055	697		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	69090	69731	-	CCF75210.1			hypothetical protein			BmR1_04g05055	642	213	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	69907	72399	-							BmR1_04g05060	2493		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	69907	72399	-							BmR1_04g05060	2493		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	70161	72399	-	SIO73507.1			Importin subunit alpha-1b			BmR1_04g05060	1626	541	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	73397	74381	-							BmR1_04g05065	985		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	73397	74381	-							BmR1_04g05065	985		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	73397	74313	-	CCF75212.1			exosome complex component RRP45			BmR1_04g05065	837	278	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	74404	76928	+							BmR1_04g05075	2525		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	74404	76928	+							BmR1_04g05075	2525		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	74404	76817	+	SIO73508.1			Aldo-keto reductase (Fragment)			BmR1_04g05075	2145	714	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	77309	80209	+							BmR1_04g05080	2901		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	77309	80209	+			CCF75214.1				BmR1_04g05080	2901		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	77309	80209	+	CCF75214.1			hypothetical protein			BmR1_04g05080	2901	966	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	80279	82141	+							BmR1_04g05085	1863		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	80279	82141	+			CCF75215.1				BmR1_04g05085	1863		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	80279	82141	+	CCF75215.1			hypothetical protein			BmR1_04g05085	1863	620	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	82197	85571	-							BmR1_04g05090	3375		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	82197	85571	-			CCF75216.1				BmR1_04g05090	3375		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	82197	85571	-	CCF75216.1			hypothetical protein			BmR1_04g05090	3375	1124	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	86501	90747	+							BmR1_04g05095	4247		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	86501	90747	+							BmR1_04g05095	4247		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	86501	90747	+	CCF75217.2			pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16			BmR1_04g05095	2871	956	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	90730	94260	-							BmR1_04g05100	3531		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	90730	94260	-							BmR1_04g05100	3531		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	90841	94225	-	SIO73509.1			DNA excision repair protein ERCC-4			BmR1_04g05100	3198	1065	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	94247	95475	+							BmR1_04g05105	1229		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	94247	95475	+							BmR1_04g05105	1229		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	94247	95367	+	SIO73510.1			conserved Plasmodium protein, unknown function			BmR1_04g05105	672	223	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	95977	97571	+							BmR1_04g05110	1595		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	95977	97571	+							BmR1_04g05110	1595		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	95977	97571	+	SIO73511.1			glycosylphosphatidylinositol anchor attachment 1 protein, putative (GPAA1)			BmR1_04g05110	1389	462	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	97613	98578	+							BmR1_04g05115	966		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	97613	98578	+							BmR1_04g05115	966		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	97613	98578	+	CCF75221.1			hypothetical protein			BmR1_04g05115	945	314	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	99048	100407	+							BmR1_04g05120	1360		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	99048	100407	+							BmR1_04g05120	1360		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	99163	100407	+	CCF75222.2			RNA-binding protein Musashi			BmR1_04g05120	1128	375	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	101250	103244	+							BmR1_04g05125	1995		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	101250	103244	+							BmR1_04g05125	1995		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	101250	103242	+	SIO73512.1			hypothetical protein			BmR1_04g05125	1953	650	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	103598	104089	+							BmR1_04g05130	492		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	103598	104089	+			SIO73513.1				BmR1_04g05130	492		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	103598	104089	+	SIO73513.1			hypothetical protein			BmR1_04g05130	492	163	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	104158	104448	-							BmR1_04g05131	291		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	104158	104448	-			SIO73514.1				BmR1_04g05131	291		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	104158	104448	-	SIO73514.1			hypothetical protein			BmR1_04g05131	291	96	
gene	protein_coding	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	104687	107413	-							BmR1_04g05135	2727		
mRNA		GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	104687	107413	-			SIO73515.1				BmR1_04g05135	2727		
CDS	with_protein	GCA_000691945.2	Primary Assembly	chromosome	IV	LN871599.1	104687	107413	-	SIO73515.1			conserved Plasmodium protein, unknown function			BmR1_04g05135	2727	908	
