# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1708735	1711287	-			EAN32227.2	Protein prenyltransferase alpha subunit repeat family protein	Rabggta		TpMuguga_04g00873	2185		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1708768	1711076	-	EAN32227.2			Protein prenyltransferase alpha subunit repeat family protein	Rabggta		TpMuguga_04g00873	1941	646	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1711380	1717967	+					GNL1		TpMuguga_04g02435	6588		old_locus_tag=TP04_0874; TP04_0875; TP04_0876
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1711380	1717967	+			KAF5153317.1	Sec7 domain protein	GNL1		TpMuguga_04g02435	6272		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1711581	1717962	+	KAF5153317.1			Sec7 domain protein	GNL1		TpMuguga_04g02435	6066	2021	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1717952	1719216	+							TpMuguga_04g02320	1265		old_locus_tag=TP04_0876; TP04_0877
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1717952	1719216	+			KAF5153316.1	Elongation factor TS family protein			TpMuguga_04g02320	1023		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1717952	1719216	+	KAF5153316.1			Elongation factor TS family protein			TpMuguga_04g02320	1023	340	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1719285	1721446	+					ULP2A		TpMuguga_04g00878	2162		old_locus_tag=TP04_0878
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1719285	1721446	+			EAN32232.1	Ulp1 protease family C-terminal catalytic domain protein	ULP2A		TpMuguga_04g00878	1754		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1719285	1721393	+	EAN32232.1			Ulp1 protease family C-terminal catalytic domain protein	ULP2A		TpMuguga_04g00878	1701	566	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1721534	1723126	-					MPI		TpMuguga_04g00879	1593		old_locus_tag=TP04_0879
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1721534	1723126	-			EAN32233.1	Phosphomannose isomerase type I family protein	MPI		TpMuguga_04g00879	1482		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1721534	1723009	-	EAN32233.1			Phosphomannose isomerase type I family protein	MPI		TpMuguga_04g00879	1365	454	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1723044	1725547	+					Dyrk4		TpMuguga_04g00880	2504		old_locus_tag=TP04_0880
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1723044	1725547	+			EAN32234.1	Protein kinase domain protein	Dyrk4		TpMuguga_04g00880	2408		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1723277	1725547	+	EAN32234.1			Protein kinase domain protein	Dyrk4		TpMuguga_04g00880	2175	724	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1725590	1727946	+					Pigq		TpMuguga_04g00881	2357		old_locus_tag=TP04_0881
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1725590	1727946	+			EAN32235.1	N-acetylglucosaminyl transferase component (Gpi1) family protein	Pigq		TpMuguga_04g00881	1953		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1725797	1727946	+	EAN32235.1			N-acetylglucosaminyl transferase component (Gpi1) family protein	Pigq		TpMuguga_04g00881	1746	581	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1728126	1729632	+					ura2		TpMuguga_04g00882	1507		old_locus_tag=TP04_0882
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1728126	1729632	+			EAN32236.2	dihydroorotase homodimeric type	ura2		TpMuguga_04g00882	1056		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1728126	1729632	+	EAN32236.2			dihydroorotase homodimeric type	ura2		TpMuguga_04g00882	1056	351	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1729744	1733699	-					gdh2		TpMuguga_04g00883	3956		old_locus_tag=TP04_0883
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1729744	1733699	-			EAN32237.2	Glutamate/Leucine/Phenylalanine/Valine dehydrogenase family protein	gdh2		TpMuguga_04g00883	3786		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1729773	1733383	-	EAN32237.2			Glutamate/Leucine/Phenylalanine/Valine dehydrogenase family protein	gdh2		TpMuguga_04g00883	3489	1162	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1734332	1739517	+							TpMuguga_04g00884	5186		old_locus_tag=TP04_0884
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1734332	1739517	+			EAN32238.2	putative trafficking through Golgi family protein			TpMuguga_04g00884	4605		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1734332	1738870	+	EAN32238.2			putative trafficking through Golgi family protein			TpMuguga_04g00884	4122	1373	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1739587	1740762	+							TpMuguga_04g00885	1176		old_locus_tag=TP04_0885
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1739587	1740762	+			EAN32239.1	putative integral membrane protein			TpMuguga_04g00885	1176		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1739587	1740762	+	EAN32239.1			putative integral membrane protein			TpMuguga_04g00885	1176	391	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1741045	1743954	+					ZRANB3		TpMuguga_04g00886	2910		old_locus_tag=TP04_0886
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1741045	1743954	+			EAN32240.1	SNF2 family protein	ZRANB3		TpMuguga_04g00886	2826		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1741045	1743954	+	EAN32240.1			SNF2 family protein	ZRANB3		TpMuguga_04g00886	2826	941	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1744084	1744734	-							TpMuguga_04g00887	651		old_locus_tag=TP04_0887
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1744084	1744734	-			EAN32241.1	hypothetical protein			TpMuguga_04g00887	651		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1744084	1744734	-	EAN32241.1			hypothetical protein			TpMuguga_04g00887	651	216	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1744897	1748769	-							TpMuguga_04g02680	3873		old_locus_tag=TP04_0888; TP04_0889; TP04_0890
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1744897	1748769	-			KAF5153318.1	S1 RNA binding domain protein			TpMuguga_04g02680	3221		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1744905	1748769	-	KAF5153318.1			S1 RNA binding domain protein			TpMuguga_04g02680	3213	1070	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1748781	1749409	-					HDP		TpMuguga_04g00891	629		old_locus_tag=TP04_0891
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1748781	1749409	-			EAN32245.1	Fasciclin domain protein	HDP		TpMuguga_04g00891	600		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1748781	1749409	-	EAN32245.1			Fasciclin domain protein	HDP		TpMuguga_04g00891	600	199	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1750163	1751033	-					nhp2l1		TpMuguga_04g00892	871		old_locus_tag=TP04_0892
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1750163	1751033	-			EAN32246.1	NHP2-like protein 1	nhp2l1		TpMuguga_04g00892	660		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1750235	1750835	-	EAN32246.1			NHP2-like protein 1	nhp2l1		TpMuguga_04g00892	390	129	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1751063	1752761	+					METK2		TpMuguga_04g00893	1699		old_locus_tag=TP04_0893
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1751063	1752761	+			EAN32247.1	methionine adenosyltransferase	METK2		TpMuguga_04g00893	1510		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1751303	1752724	+	EAN32247.1			methionine adenosyltransferase	METK2		TpMuguga_04g00893	1233	410	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1752953	1754851	+					gatA		TpMuguga_04g00894	1899		old_locus_tag=TP04_0894
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1752953	1754851	+			EAN32248.2	Amidase family protein	gatA		TpMuguga_04g00894	1655		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1753001	1754813	+	EAN32248.2			Amidase family protein	gatA		TpMuguga_04g00894	1569	522	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1754939	1755883	+					rnf-5		TpMuguga_04g02035	945		old_locus_tag=TP04_0895
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1754939	1755883	+			KAF5153319.1	RING finger protein 5	rnf-5		TpMuguga_04g02035	792		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1755149	1755847	+	KAF5153319.1			RING finger protein 5	rnf-5		TpMuguga_04g02035	546	181	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1755927	1756623	+							TpMuguga_04g02030	697		old_locus_tag=TP04_0895
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1755927	1756623	+			KAF5153320.1	EF-hand domain protein			TpMuguga_04g02030	504		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1756001	1756613	+	KAF5153320.1			EF-hand domain protein			TpMuguga_04g02030	420	139	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1756630	1758310	-							TpMuguga_04g00896	1681		old_locus_tag=TP04_0896
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1756630	1758310	-			EAN32250.1	putative integral membrane protein			TpMuguga_04g00896	1470		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1756630	1758310	-	EAN32250.1			putative integral membrane protein			TpMuguga_04g00896	1470	489	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1758798	1761282	-							TpMuguga_04g00897	2485		old_locus_tag=TP04_0897
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1758798	1761282	-			EAN32251.2	hypothetical protein			TpMuguga_04g00897	2485		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1758804	1761185	-	EAN32251.2			hypothetical protein			TpMuguga_04g00897	2382	793	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1761283	1764311	-							TpMuguga_04g00898	3029		old_locus_tag=TP04_0898
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1761283	1764311	-			EAN32252.1	ATPase family associated with various cellular activities (AAA) family protein			TpMuguga_04g00898	2865		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1761546	1764085	-	EAN32252.1			ATPase family associated with various cellular activities (AAA) family protein			TpMuguga_04g00898	2376	791	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1764358	1765859	+							TpMuguga_04g00899	1502		old_locus_tag=TP04_0899
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1764358	1765859	+			KAF5153321.1	CRAL/TRIO domain protein			TpMuguga_04g00899	1428		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1764580	1765859	+	KAF5153321.1			CRAL/TRIO domain protein			TpMuguga_04g00899	1206	401	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1765921	1766959	-							TpMuguga_04g00900	1039		old_locus_tag=TP04_0900; TP04_0899
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1765921	1766959	-			KAF5153322.1	putative integral membrane protein			TpMuguga_04g00900	1039		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1765922	1766920	-	KAF5153322.1			putative integral membrane protein			TpMuguga_04g00900	999	332	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1767287	1771572	+							TpMuguga_04g00901	4286		old_locus_tag=TP04_0901
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1767287	1771572	+			EAN32255.2	hypothetical protein			TpMuguga_04g00901	4254		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1767287	1771572	+	EAN32255.2			hypothetical protein			TpMuguga_04g00901	4254	1417	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1771522	1772372	-							TpMuguga_04g02420	851		
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1771522	1772372	-			KAF5153323.1	hypothetical protein			TpMuguga_04g02420	722		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1771574	1772305	-	KAF5153323.1			hypothetical protein			TpMuguga_04g02420	603	200	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1772786	1775059	+							TpMuguga_04g00902	2274		old_locus_tag=TP04_0902
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1772786	1775059	+			EAN32256.1	WD domain G-beta repeat protein			TpMuguga_04g00902	2274		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1772786	1775059	+	EAN32256.1			WD domain G-beta repeat protein			TpMuguga_04g00902	2274	757	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1775315	1776079	+							TpMuguga_04g00903	765		old_locus_tag=TP04_0903
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1775315	1776079	+			EAN32257.1	hypothetical protein			TpMuguga_04g00903	765		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1775540	1776052	+	EAN32257.1			hypothetical protein			TpMuguga_04g00903	513	170	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1776291	1777018	+							TpMuguga_04g00904	728		old_locus_tag=TP04_0904
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1776291	1777018	+			EAN32258.2	putative integral membrane protein			TpMuguga_04g00904	642		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1776635	1776903	+	EAN32258.2			putative integral membrane protein			TpMuguga_04g00904	183	60	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1777556	1780015	+							TpMuguga_04g00905	2460		old_locus_tag=TP04_0905
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1777556	1780015	+			EAN32259.1	hypothetical protein			TpMuguga_04g00905	2460		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1777851	1779881	+	EAN32259.1			hypothetical protein			TpMuguga_04g00905	2031	676	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1780195	1783954	-					Sart3		TpMuguga_04g00906	3760		old_locus_tag=TP04_0906
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1780195	1783954	-			EAN32260.1	Squamous cell carcinoma antigen recognized by T-cells 3	Sart3		TpMuguga_04g00906	3760		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1780218	1783631	-	EAN32260.1			Squamous cell carcinoma antigen recognized by T-cells 3	Sart3		TpMuguga_04g00906	3414	1137	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1784193	1787437	-							TpMuguga_04g02105	3245		old_locus_tag=TP04_0907
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1784193	1787437	-			KAF5153324.1	putative integral membrane protein			TpMuguga_04g02105	3245		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1784374	1787256	-	KAF5153324.1			putative integral membrane protein			TpMuguga_04g02105	2883	960	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1787737	1790326	-							TpMuguga_04g02390	2590		old_locus_tag=TP04_0907
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1787737	1790326	-			KAF5153325.1	putative integral membrane protein			TpMuguga_04g02390	2590		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1787781	1789994	-	KAF5153325.1			putative integral membrane protein			TpMuguga_04g02390	2214	737	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1790575	1792621	-					IMPA1		TpMuguga_04g00908	2047		old_locus_tag=TP04_0908
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1790575	1792621	-			EAN32262.1	Importin subunit alpha-1b	IMPA1		TpMuguga_04g00908	1829		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1790605	1792439	-	EAN32262.1			Importin subunit alpha-1b	IMPA1		TpMuguga_04g00908	1617	538	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1792715	1793509	-							TpMuguga_04g00909	795		old_locus_tag=TP04_0909
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1792715	1793509	-			EAN32263.1	Nucleoplasmin family protein			TpMuguga_04g00909	601		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1792797	1793407	-	EAN32263.1			Nucleoplasmin family protein			TpMuguga_04g00909	417	138	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1793845	1794236	-							TpMuguga_04g02305	392		
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1793845	1794236	-			KAF5153326.1	putative integral membrane protein			TpMuguga_04g02305	295		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1793884	1794039	-	KAF5153326.1			putative integral membrane protein			TpMuguga_04g02305	156	51	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1794300	1794882	+							TpMuguga_04g02600	583		
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1794300	1794882	+			KAF5153327.1	Ribosomal protein S17 family protein			TpMuguga_04g02600	481		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1794400	1794861	+	KAF5153327.1			Ribosomal protein S17 family protein			TpMuguga_04g02600	360	119	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1794921	1795832	-							TpMuguga_04g00910	912		old_locus_tag=TP04_0910
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1794921	1795832	-			EAN32264.2	Coiled-coil domain-containing protein 55 (DUF2040) family protein			TpMuguga_04g00910	912		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1794942	1795721	-	EAN32264.2			Coiled-coil domain-containing protein 55 (DUF2040) family protein			TpMuguga_04g00910	780	259	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1795952	1796788	+					rpb-5		TpMuguga_04g00911	837		old_locus_tag=TP04_0911
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1795952	1796788	+			EAN32265.1	DNA-directed RNA polymerases II and IV subunit 5A	rpb-5		TpMuguga_04g00911	618		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1795952	1796788	+	EAN32265.1			DNA-directed RNA polymerases II and IV subunit 5A	rpb-5		TpMuguga_04g00911	618	205	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1796854	1798269	-							TpMuguga_04g00912	1416		old_locus_tag=TP04_0912
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1796854	1798269	-			EAN32266.2	WD domain G-beta repeat protein			TpMuguga_04g00912	1303		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1796904	1797994	-	EAN32266.2			WD domain G-beta repeat protein			TpMuguga_04g00912	978	325	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1798351	1800021	+					FES1		TpMuguga_04g00913	1671		old_locus_tag=TP04_0913
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1798351	1800021	+			EAN32267.1	ubiquinol-cytochrome c reductase iron-sulfur subunit	FES1		TpMuguga_04g00913	1498		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1798513	1799705	+	EAN32267.1			ubiquinol-cytochrome c reductase iron-sulfur subunit	FES1		TpMuguga_04g00913	1020	339	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1800272	1805422	+					ABCC2		TpMuguga_04g00914	5151		old_locus_tag=TP04_0914
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1800272	1805422	+			EAN32268.1	ABC transporter family protein	ABCC2		TpMuguga_04g00914	5151		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1800272	1805422	+	EAN32268.1			ABC transporter family protein	ABCC2		TpMuguga_04g00914	5151	1716	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1806111	1807548	+							TpMuguga_04g00915	1438		old_locus_tag=TP04_0915
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1806111	1807548	+			EAN32269.2	putative integral membrane protein			TpMuguga_04g00915	1438		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1806217	1807548	+	EAN32269.2			putative integral membrane protein			TpMuguga_04g00915	1332	443	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1808265	1810029	+							TpMuguga_04g00916	1765		old_locus_tag=TP04_0916
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1808265	1810029	+			EAN32270.1	Tp15			TpMuguga_04g00916	1765		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1808265	1809989	+	EAN32270.1			Tp15			TpMuguga_04g00916	1725	574	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1810241	1811887	+							TpMuguga_04g00917	1647		old_locus_tag=TP04_0917
mRNA		GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1810241	1811887	+			EAN32271.1	SVSP family protein			TpMuguga_04g00917	1647		
CDS	with_protein	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1810259	1811845	+	EAN32271.1			SVSP family protein			TpMuguga_04g00917	1587	528	
gene	protein_coding	GCA_000165365.1	Primary Assembly	unlocalized scaffold on chromosome	4	AAGK01000004.1	1812067	1813472	+							TpMuguga_04g00918	1406		old_locus_tag=TP04_0918
