# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	841396	841846	-							TOT_040000901	451		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	841396	841846	-	BAM42012.1			conserved hypothetical protein			TOT_040000901	348	115	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	842091	842973	-							TOT_040000389	883		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	842091	842973	-	BAM42013.1			uncharacterized protein			TOT_040000389	693	230	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	844285	846852	+							TOT_040000390	2568		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	844285	846852	+	BAM42014.1			uncharacterized protein			TOT_040000390	2355	784	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	846945	847301	+							TOT_040000391	357		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	846945	847301	+	BAM42015.1			RNA polymerase small subunit			TOT_040000391	327	108	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	847677	850474	-							TOT_040000392	2798		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	847677	850474	-	BAM42016.1			uncharacterized protein			TOT_040000392	2208	735	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	850757	852174	-							TOT_040000393	1418		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	850757	852174	-	BAM42017.1			conserved hypothetical protein			TOT_040000393	1131	376	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	852993	853904	-							TOT_040000394	912		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	852993	853904	-	BAM42018.1			conserved hypothetical protein			TOT_040000394	912	303	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	854716	856452	+							TOT_040000395	1737		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	854716	856452	+	BAM42019.1			mannosyltransferase			TOT_040000395	1287	428	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	856566	859165	-							TOT_040000396	2600		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	856566	859165	-	BAM42020.1			conserved hypothetical protein			TOT_040000396	2445	814	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	859289	868096	+							TOT_040000397	8808		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	859289	868096	+	BAM42021.1			HEAT repeat containing protein			TOT_040000397	8175	2724	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	868281	869016	-							TOT_040000398	736		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	868281	869016	-	BAM42022.1			conserved hypothetical protein			TOT_040000398	675	224	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	869206	876430	-							TOT_040000399	7225		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	869206	876430	-	BAM42023.1			uncharacterized protein			TOT_040000399	6594	2197	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	877045	880515	+							TOT_040000400	3471		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	877045	880515	+	BAM42024.1			myosin light chain kinase			TOT_040000400	3378	1125	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	880775	882192	+							TOT_040000952	1418		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	880775	882192	+	BAM42025.1			conserved hypothetical protein			TOT_040000952	1200	399	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	882194	883711	-							TOT_040000402	1518		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	882194	883711	-	BAM42026.1			uncharacterized protein			TOT_040000402	1221	406	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	884046	884895	+							TOT_040000403	850		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	884046	884895	+	BAM42027.1			translation elongation factor EF-1 subunit alpha			TOT_040000403	756	251	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	885612	885869	+							TOT_040000953	258		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	885612	885869	+	BAM42028.1			elongation factor subunit			TOT_040000953	258	85	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	886039	886504	-							TOT_040000405	466		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	886039	886504	-	BAM42029.1			uncharacterized protein			TOT_040000405	432	143	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	886512	888799	-							TOT_040000406	2288		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	886512	888799	-	BAM42030.1			uncharacterized protein			TOT_040000406	1800	599	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	888936	892339	-							TOT_040000407	3404		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	888936	892339	-	BAM42031.1			DNA replication protein			TOT_040000407	2886	961	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	892575	894490	-							TOT_040000408	1916		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	892575	894490	-	BAM42032.1			conserved hypothetical protein			TOT_040000408	1806	601	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	894733	900147	-							TOT_040000409	5415		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	894733	900147	-	BAM42033.1			silencing mediator for retinoid and thyroid hormone receptor			TOT_040000409	5415	1804	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	900500	903318	-							TOT_040000410	2819		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	900500	903318	-	BAM42034.1			uncharacterized protein			TOT_040000410	2475	824	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	903878	904300	+							TOT_040000411	423		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	903878	904300	+	BAM42035.1			conserved hypothetical protein			TOT_040000411	363	120	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	904519	906401	+							TOT_040000412	1883		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	904519	906401	+	BAM42036.1			bifunctional dihydrofolate reductase/thymidilate synthase			TOT_040000412	1539	512	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	906489	907220	+							TOT_040000413	732		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	906489	907220	+	BAM42037.1			conserved hypothetical protein			TOT_040000413	732	243	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	907389	910268	+							TOT_040000414	2880		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	907389	910268	+	BAM42038.1			conserved hypothetical protein			TOT_040000414	2175	724	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	910340	910761	+							TOT_040000415	422		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	910340	910761	+	BAM42039.1			conserved hypothetical protein			TOT_040000415	351	116	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	910989	914351	-							TOT_040000416	3363		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	910989	914351	-	BAM42040.1			DNA helicase			TOT_040000416	2796	931	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	914822	918143	-							TOT_040000417	3322		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	914822	918143	-	BAM42041.1			chromosome maintenance protein			TOT_040000417	3303	1100	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	918380	919851	-							TOT_040000418	1472		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	918380	919851	-	BAM42042.1			conserved hypothetical protein			TOT_040000418	1278	425	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	920144	921537	+							TOT_040000419	1394		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	920144	921537	+	BAM42043.1			conserved hypothetical protein			TOT_040000419	1002	333	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	921855	923782	-							TOT_040000420	1928		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	921855	923782	-	BAM42044.1			uncharacterized protein			TOT_040000420	1590	529	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	924160	926034	+							TOT_040000954	1875		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	924160	926034	+	BAM42045.1			uncharacterized protein			TOT_040000954	1659	552	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	926206	928965	+							TOT_040000955	2760		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	926206	928965	+	BAM42046.1			metallopeptidase			TOT_040000955	2043	680	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	929284	929922	-							TOT_040000423	639		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	929284	929922	-	BAM42047.1			60S ribosomal protein L6			TOT_040000423	639	212	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	930769	931925	+							TOT_040000424	1157		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	930769	931925	+	BAM42048.1			elongation factor 1-gamma			TOT_040000424	1128	375	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	932034	932998	-							TOT_040000425	965		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	932034	932998	-	BAM42049.1			uncharacterized protein			TOT_040000425	750	249	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	933270	935224	-							TOT_040000426	1955		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	933270	935224	-	BAM42050.1			conserved hypothetical protein			TOT_040000426	1428	475	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	935400	936625	-							TOT_040000427	1226		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	935400	936625	-	BAM42051.1			conserved hypothetical protein			TOT_040000427	1128	375	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	936858	937496	-							TOT_040000428	639		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	936858	937496	-	BAM42052.1			uncharacterized protein			TOT_040000428	528	175	
gene	tRNA	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	937742	937813	-							TOT_04t000012	72		
tRNA		GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	937742	937813	-				tRNA-Thr			TOT_04t000012	72		
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	938127	941762	+							TOT_040000429	3636		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	938127	941762	+	BAM42053.1			uncharacterized protein			TOT_040000429	2871	956	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	941764	941925	-							TOT_040000430	162		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	941764	941925	-	BAM42054.1			hypothetical protein			TOT_040000430	162	53	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	941973	942647	+							TOT_040000431	675		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	941973	942647	+	BAM42055.1			hypothetical protein			TOT_040000431	432	143	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	943213	945330	+							TOT_040000432	2118		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	943213	945330	+	BAM42056.1			conserved hypothetical protein			TOT_040000432	2118	705	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	945522	948942	+							TOT_040000433	3421		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	945522	948942	+	BAM42057.1			uncharacterized protein			TOT_040000433	3051	1016	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	949124	951086	-							TOT_040000434	1963		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	949124	951086	-	BAM42058.1			conserved hypothetical protein			TOT_040000434	1797	598	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	951580	951960	+							TOT_040000435	381		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	951580	951960	+	BAM42059.1			uncharacterized protein			TOT_040000435	348	115	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	952032	952374	-							TOT_040000436	343		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	952032	952374	-	BAM42060.1			putative 60S Ribosomal protein L44			TOT_040000436	312	103	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	953518	957339	+							TOT_040000437	3822		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	953518	957339	+	BAM42061.1			uncharacterized protein			TOT_040000437	3675	1224	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	957585	960609	+							TOT_040000438	3025		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	957585	960609	+	BAM42062.1			uncharacterized protein			TOT_040000438	2382	793	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	960917	961381	+							TOT_040000439	465		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	960917	961381	+	BAM42063.1			uncharacterized protein			TOT_040000439	393	130	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	961382	962974	-							TOT_040000440	1593		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	961382	962974	-	BAM42064.1			dimethyladenosine transferase			TOT_040000440	1131	376	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	963071	965562	-							TOT_040000441	2492		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	963071	965562	-	BAM42065.1			phosphorylase phosphatase			TOT_040000441	1950	649	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	966212	971097	+							TOT_040000442	4886		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	966212	971097	+	BAM42066.1			uncharacterized protein			TOT_040000442	3720	1239	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	971325	975168	-							TOT_040000443	3844		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	971325	975168	-	BAM42067.1			RNA polymerases I and III subunit			TOT_040000443	2946	981	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	975362	977822	+							TOT_040000444	2461		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	975362	977822	+	BAM42068.1			lysyl-tRNA synthetase			TOT_040000444	2232	743	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	978109	978528	-							TOT_040000956	420		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	978109	978528	-	BAM42069.1			uncharacterized protein			TOT_040000956	279	92	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	978591	982614	-							TOT_040000446	4024		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	978591	982614	-	BAM42070.1			conserved hypothetical protein			TOT_040000446	3072	1023	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	982849	983326	+							TOT_040000447	478		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	982849	983326	+	BAM42071.1			conserved hypothetical protein			TOT_040000447	387	128	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	983513	984903	-							TOT_040000448	1391		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	983513	984903	-	BAM42072.1			pre-mRNA splicing complex subunit			TOT_040000448	1242	413	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	985282	986119	-							TOT_040000449	838		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	985282	986119	-	BAM42073.1			triosephosphate isomerase			TOT_040000449	693	230	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	986336	989303	+							TOT_040000450	2968		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	986336	989303	+	BAM42074.1			conserved hypothetical protein			TOT_040000450	2025	674	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	989705	991788	+							TOT_040000451	2084		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	989705	991788	+	BAM42075.1			conserved hypothetical protein			TOT_040000451	1647	548	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	991940	992479	-							TOT_040000452	540		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	991940	992479	-	BAM42076.1			hypothetical protein			TOT_040000452	315	104	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	992584	993486	+							TOT_040000453	903		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	992584	993486	+	BAM42077.1			vesicle-associated membrane protein			TOT_040000453	675	224	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	993682	994229	+							TOT_040000454	548		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	993682	994229	+	BAM42078.1			RNA polymerase common subunit			TOT_040000454	462	153	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	994426	997130	-							TOT_040000455	2705		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	994426	997130	-	BAM42079.1			uncharacterized protein			TOT_040000455	1788	595	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	997918	1000366	+							TOT_040000456	2449		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	997918	1000366	+	BAM42080.1			uncharacterized protein			TOT_040000456	2031	676	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1000583	1003045	+							TOT_040000457	2463		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1000583	1003045	+	BAM42081.1			uncharacterized protein			TOT_040000457	2430	809	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1003430	1004919	-							TOT_040000458	1490		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1003430	1004919	-	BAM42082.1			branched-chain alpha-keto acid dihydrolipoyl acyltransferase precursor			TOT_040000458	1206	401	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1005682	1006792	+							TOT_040000459	1111		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1005682	1006792	+	BAM42083.1			membrane skeletal protein IMC1			TOT_040000459	882	293	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1006897	1008895	+							TOT_040000460	1999		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1006897	1008895	+	BAM42084.1			conserved hypothetical protein			TOT_040000460	1935	644	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1009364	1013408	-							TOT_040000461	4045		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1009364	1013408	-	BAM42085.1			uncharacterized protein			TOT_040000461	3033	1010	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1013816	1015091	-							TOT_040000462	1276		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1013816	1015091	-	BAM42086.1			uncharacterized protein			TOT_040000462	858	285	
gene	tRNA	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1015144	1015216	+							TOT_04t000005	73		
tRNA		GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1015144	1015216	+				tRNA-Val			TOT_04t000005	73		
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1015338	1016422	-							TOT_040000463	1085		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1015338	1016422	-	BAM42087.1			conserved hypothetical protein			TOT_040000463	876	291	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1016474	1016897	-							TOT_040000464	424		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1016474	1016897	-	BAM42088.1			conserved hypothetical protein			TOT_040000464	345	114	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1017088	1018829	-							TOT_040000465	1742		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1017088	1018829	-	BAM42089.1			uncharacterized protein			TOT_040000465	1521	506	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1019026	1020402	-							TOT_040000466	1377		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1019026	1020402	-	BAM42090.1			conserved hypothetical protein			TOT_040000466	1191	396	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1020689	1023271	-							TOT_040000467	2583		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1020689	1023271	-	BAM42091.1			conserved hypothetical protein			TOT_040000467	2178	725	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1024356	1025114	+							TOT_040000468	759		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1024356	1025114	+	BAM42092.1			uncharacterized protein			TOT_040000468	759	252	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1025155	1025592	-							TOT_040000469	438		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1025155	1025592	-	BAM42093.1			uncharacterized protein			TOT_040000469	309	102	
gene	tRNA	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1025647	1025728	-							TOT_04t000011	82		
tRNA		GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1025647	1025728	-				tRNA-Ser			TOT_04t000011	82		
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1026831	1028134	+							TOT_040000470	1304		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1026831	1028134	+	BAM42094.1			uncharacterized protein			TOT_040000470	1023	340	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1028360	1029964	-							TOT_040000471	1605		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1028360	1029964	-	BAM42095.1			conserved hypothetical protein			TOT_040000471	1335	444	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1030428	1031849	+							TOT_040000472	1422		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1030428	1031849	+	BAM42096.1			conserved hypothetical protein			TOT_040000472	1167	388	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1032216	1033691	-							TOT_040000473	1476		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1032216	1033691	-	BAM42097.1			vacuolar ATP synthase subunit beta			TOT_040000473	1476	491	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1034012	1034959	+							TOT_040000474	948		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1034012	1034959	+	BAM42098.1			conserved hypothetical protein			TOT_040000474	948	315	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1035200	1037893	-							TOT_040000475	2694		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1035200	1037893	-	BAM42099.1			uncharacterized protein			TOT_040000475	2694	897	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1038075	1040260	-							TOT_040000476	2186		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1038075	1040260	-	BAM42100.1			uncharacterized protein			TOT_040000476	1533	510	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1040309	1042229	+							TOT_040000477	1921		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1040309	1042229	+	BAM42101.1			conserved hypothetical protein			TOT_040000477	1671	556	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1042769	1045216	-							TOT_040000478	2448		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1042769	1045216	-	BAM42102.1			uncharacterized protein			TOT_040000478	2448	815	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1045394	1045498	-							TOT_040000479	105		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1045394	1045498	-	BAM42103.1			hypothetical protein			TOT_040000479	105	34	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1045643	1047049	-							TOT_040000480	1407		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1045643	1047049	-	BAM42104.1			vacuolar ATP synthase			TOT_040000480	1152	383	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1047098	1052755	-							TOT_040000481	5658		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	4	AP011949.1	1047098	1052755	-	BAM42105.1			conserved hypothetical protein			TOT_040000481	5448	1815	
